age,gender,mother.tongue,genre,amazement,solemnity,tenderness,nostalgia,calmness,power,joyful_activation,tension,sadness,liked,disliked,emotional_intensity
23,Male,English,pop,0,0,0,0,1,0,0,0,1,0,1,2
35,Male,Spanish,pop,0,0,0,1,0,0,1,0,0,1,0,2
44,Male,English,pop,1,0,0,1,0,0,0,0,1,0,0,3
24,Male,English,pop,0,0,0,0,0,0,0,1,0,0,1,1
23,Female,English,pop,0,0,1,0,1,0,0,0,0,1,0,2
30,Male,English,pop,0,0,1,1,0,0,0,0,1,0,1,3
21,Male,Dutch,pop,0,0,1,0,1,0,0,0,0,0,0,2
19,Female,Dutch,pop,0,0,0,1,1,0,0,0,1,1,0,3
30,Female,Dutch,pop,0,0,1,0,0,0,0,0,1,0,1,2
26,Female,English,pop,0,0,1,1,0,0,0,0,1,1,0,3
29,Male,English,pop,0,0,0,0,1,0,0,0,0,0,0,1
24,Male,Russian,pop,0,0,0,0,0,1,0,0,0,1,0,1
33,Male,Russian,pop,0,0,1,1,1,0,0,0,0,0,0,3
25,Female,English,pop,1,0,0,0,0,0,0,0,0,0,1,1
22,Male,English,pop,0,0,0,1,1,0,0,0,0,1,0,2
30,Female,English,pop,0,0,0,1,1,0,0,0,1,1,0,3
39,Male,English,pop,0,1,0,1,0,0,0,0,1,1,0,3
32,Male,Spanish,pop,0,0,1,1,0,0,0,0,0,0,0,2
27,Male,Catalan,pop,0,1,1,1,0,0,0,0,0,1,0,3
26,Male,English,pop,0,0,1,1,0,0,0,0,1,0,0,3
19,Female,English,pop,0,0,1,1,0,0,0,0,1,1,1,3
45,Male,Korean,pop,0,1,0,1,0,0,0,0,1,1,0,3
48,Female,German,pop,0,0,0,0,0,0,0,0,0,0,1,0
35,Female,Danish,pop,0,0,0,0,0,0,0,0,1,0,1,1
24,Female,Dutch,pop,0,0,1,0,1,0,0,0,0,1,0,2
25,Female,Russian,pop,1,0,0,0,1,0,0,0,0,0,0,2
24,Male,English,pop,0,1,0,1,1,0,0,0,0,0,1,3
41,Male,English,pop,0,1,1,0,1,0,0,0,0,0,0,3
46,Male,English,pop,0,0,0,1,0,0,0,0,1,0,0,2
20,Female,Dutch,pop,0,0,1,1,0,0,1,0,0,1,0,3
14,Female,Russian,pop,0,0,0,0,0,0,0,0,1,0,0,1
54,Female,English,pop,0,0,0,1,0,0,0,1,1,0,1,3
28,Male,English,pop,0,0,0,0,1,0,0,0,1,0,0,2
35,Male,Arabic,pop,0,0,0,1,0,0,0,0,0,0,0,1
30,Female,German,pop,0,0,1,0,0,0,0,0,1,1,0,2
35,Male,Spanish,pop,0,0,0,0,1,0,0,0,0,1,0,1
44,Male,English,pop,0,1,0,1,0,0,0,0,1,0,0,3
20,Male,English,pop,0,0,0,1,1,0,0,0,0,1,0,2
17,Male,English,pop,0,1,1,1,0,0,0,0,0,1,0,3
23,Male,English,pop,0,1,1,0,1,0,0,0,0,1,0,3
26,Male,English,pop,0,0,0,1,1,0,0,0,1,1,0,3
17,Female,English,pop,0,0,1,0,1,0,0,0,0,0,0,2
24,Male,Portuguese,pop,0,0,0,0,1,0,0,0,0,1,0,1
30,Male,English,pop,0,0,0,0,1,0,0,0,1,0,0,2
25,Male,Russian,pop,0,0,1,1,1,0,0,0,0,1,0,3
32,Male,Spanish,pop,0,0,0,1,0,0,0,0,0,0,0,1
26,Female,Russian,pop,0,0,0,1,0,0,0,0,0,0,0,1
30,Female,Dutch,pop,0,0,1,0,1,0,0,0,0,0,0,2
33,Male,Russian,pop,0,0,1,0,0,0,0,0,0,0,0,1
29,Male,English,pop,0,0,1,0,0,0,0,0,0,0,1,1
19,Female,English,pop,0,0,0,1,1,0,0,0,1,1,0,3
48,Female,German,pop,0,0,0,1,0,0,0,0,0,0,1,1
45,Male,English,pop,0,0,0,0,0,0,0,1,0,0,1,1
22,Male,English,pop,0,0,1,0,0,0,0,0,0,1,0,1
25,Male,English,pop,0,0,0,0,0,0,0,0,0,0,1,0
19,Female,English,pop,0,0,1,0,1,0,0,0,1,0,1,3
68,Male,English,pop,0,0,1,1,0,0,0,0,0,1,0,2
26,Male,English,pop,0,1,0,0,1,0,0,0,0,0,0,2
45,Male,Korean,pop,0,1,0,1,0,0,0,0,1,0,0,3
55,Male,Dutch,pop,0,0,1,1,1,0,0,0,0,0,0,3
40,Female,Dutch,pop,0,0,0,0,1,0,0,0,1,0,1,2
24,Female,Dutch,pop,0,0,0,0,0,0,0,1,0,0,1,1
36,Female,English,pop,0,1,1,0,0,0,0,0,0,1,0,2
20,Male,Estonian,pop,0,0,1,0,1,0,0,0,1,1,0,3
46,Male,English,pop,0,0,1,0,0,0,0,0,0,0,0,1
20,Female,Dutch,pop,0,0,1,0,1,0,0,0,0,0,1,2
14,Female,Russian,pop,0,0,0,0,0,0,0,0,1,0,1,1
25,Male,English,pop,0,0,1,1,0,0,0,0,1,1,0,3
54,Female,English,pop,0,0,0,1,1,0,0,0,1,0,0,3
25,Female,English,pop,0,0,0,0,1,0,0,0,0,1,0,1
35,Male,Arabic,pop,0,0,1,0,0,0,0,0,0,0,1,1
26,Male,English,pop,0,0,1,1,1,0,0,0,0,0,1,3
30,Female,German,pop,0,1,1,0,1,0,0,0,0,0,0,3
26,Female,Russian,pop,0,0,0,1,1,0,0,0,1,0,0,3
69,Female,German,pop,0,0,1,0,1,0,0,0,0,0,1,2
17,Male,English,pop,0,0,0,0,0,0,0,0,1,0,1,1
17,Female,English,pop,0,0,1,0,0,0,0,0,1,0,0,2
27,Female,English,pop,0,1,0,0,1,0,0,0,1,0,0,3
23,Male,English,pop,0,0,1,1,1,0,0,0,0,1,0,3
24,Male,Portuguese,pop,0,0,0,1,0,0,0,0,0,0,1,1
30,Male,English,pop,0,0,0,1,1,0,0,0,0,0,1,2
46,Female,Dutch,pop,0,0,0,0,0,0,0,1,0,0,1,1
19,Female,Dutch,pop,0,0,1,1,1,0,0,0,0,1,0,3
29,Female,Russian,pop,0,0,0,1,0,0,0,0,0,1,0,1
25,Male,Russian,pop,0,0,0,0,1,0,0,0,0,0,1,1
25,Female,Dutch,pop,0,0,0,1,1,0,0,0,0,0,0,2
26,Male,English,pop,0,0,0,0,1,0,0,0,0,0,1,1
33,Male,Dutch,pop,0,0,1,0,0,0,0,0,0,0,0,1
24,Male,Russian,pop,0,0,0,0,0,0,0,1,0,0,0,1
24,Female,English,pop,1,1,0,0,0,1,0,0,0,0,0,3
25,Male,English,pop,0,0,0,1,0,0,0,0,0,0,0,1
68,Male,English,pop,0,0,1,0,1,0,0,0,1,1,0,3
24,Female,Russian,pop,0,0,0,0,0,0,0,0,1,0,0,1
32,Male,Polish,pop,0,0,0,1,1,0,0,0,1,0,1,3
31,Male,English,pop,0,1,1,0,0,0,0,0,0,1,0,2
36,Female,English,pop,0,1,0,0,0,0,0,0,1,0,1,2
15,Female,English,pop,0,0,0,1,1,0,0,0,1,0,0,3
24,Female,Dutch,pop,0,0,0,0,0,0,0,0,1,0,1,1
20,Male,Estonian,pop,0,0,0,1,0,0,0,0,1,0,1,2
35,Male,Russian,pop,0,0,0,0,0,0,0,1,0,0,1,1
25,Female,Russian,pop,0,0,0,0,1,0,0,0,0,0,0,1
54,Female,English,pop,0,1,0,1,0,0,0,0,1,0,0,3
46,Male,English,pop,0,1,0,0,0,0,0,0,0,0,0,1
22,Female,English,pop,0,1,1,0,0,1,0,0,0,1,0,3
25,Male,English,pop,0,0,1,1,1,0,0,0,0,1,0,3
30,Female,English,pop,0,0,0,0,1,0,0,0,0,0,1,1
14,Female,Russian,pop,0,0,1,0,0,0,0,0,0,0,0,1
23,Male,English,pop,0,0,0,0,0,0,0,0,1,0,1,1
19,Female,English,pop,0,1,0,1,0,0,0,0,0,1,0,2
31,Female,German,pop,0,0,0,0,1,0,0,0,1,0,0,2
44,Female,French,pop,0,0,0,1,1,1,1,1,0,1,1,5
17,Male,English,pop,1,0,0,1,1,0,0,0,0,1,0,3
44,Male,English,pop,0,0,0,0,0,0,0,1,0,0,0,1
23,Male,Russian,pop,0,0,0,0,0,1,0,0,0,1,0,1
32,Male,English,pop,0,0,0,1,0,0,0,0,1,0,0,2
26,Female,Russian,pop,0,0,0,1,0,0,0,1,1,0,1,3
30,Female,German,pop,0,0,0,0,0,0,0,1,0,0,0,1
24,Male,Portuguese,pop,0,0,0,1,0,0,0,0,1,0,1,2
69,Female,German,pop,0,0,0,1,0,0,0,0,0,0,1,1
27,Female,English,pop,0,0,0,1,1,0,0,0,1,0,1,3
39,Male,English,pop,0,0,0,0,1,0,0,1,1,1,0,3
23,Male,English,pop,0,0,0,0,1,0,0,0,1,0,0,2
19,Female,English,pop,0,1,0,1,1,0,0,0,0,0,0,3
30,Male,English,pop,0,1,0,0,0,0,0,0,0,0,0,1
24,Male,Russian,pop,0,0,0,1,0,0,0,0,0,0,0,1
46,Female,Dutch,pop,0,0,0,1,0,0,0,0,0,0,1,1
18,Female,Dutch,pop,0,1,0,0,0,0,0,0,1,0,0,2
45,Male,English,pop,0,1,0,0,0,0,1,0,0,1,0,2
26,Female,Russian,pop,0,0,0,1,1,0,0,1,0,0,0,3
30,Female,Dutch,pop,0,0,0,0,1,0,0,0,1,0,0,2
26,Female,Russian,pop,0,0,0,0,1,0,0,0,0,1,0,1
33,Male,Russian,pop,0,1,0,1,1,0,0,0,0,0,0,3
29,Male,English,pop,0,0,0,1,0,0,0,0,0,0,0,1
36,Female,English,pop,1,0,1,0,0,0,1,0,0,1,0,3
37,Male,German,pop,1,0,1,0,0,0,1,0,0,0,0,3
15,Female,English,pop,0,0,1,1,0,0,0,0,1,0,0,3
31,Male,English,pop,0,0,1,1,0,0,0,0,1,1,0,3
24,Female,Dutch,pop,0,1,0,1,0,0,0,0,0,1,0,2
40,Female,Dutch,pop,0,0,1,1,0,0,0,0,0,1,0,2
54,Female,English,pop,1,0,1,0,0,0,1,0,0,1,0,3
33,Female,English,pop,0,0,1,1,0,0,0,0,1,0,0,3
27,Female,English,pop,0,0,0,1,0,0,0,0,0,0,0,1
25,Female,Russian,pop,0,0,1,1,1,0,0,0,0,0,0,3
21,Female,English,pop,0,0,1,1,1,0,0,0,0,0,0,3
25,Male,English,pop,0,0,1,1,0,0,0,0,1,0,0,3
60,Female,English,pop,0,0,0,1,0,0,0,0,0,0,0,1
19,Female,English,pop,0,0,1,1,0,0,0,0,0,1,0,2
14,Female,Russian,pop,0,0,1,0,0,0,0,0,0,1,0,1
23,Male,Russian,pop,0,0,1,0,0,0,0,0,0,1,0,1
17,Male,English,pop,1,0,1,1,0,0,0,0,0,1,0,3
44,Female,French,pop,0,0,1,0,1,0,1,0,0,0,1,3
20,Male,English,pop,0,0,1,1,1,0,0,0,0,0,1,3
35,Male,Arabic,pop,0,0,0,0,0,0,0,0,1,0,0,1
69,Female,German,pop,1,0,0,0,0,0,0,0,0,1,0,1
21,Male,Dutch,pop,0,1,0,0,0,0,0,1,0,0,0,2
31,Female,English,pop,0,0,1,1,1,0,0,0,0,1,0,3
19,Female,English,pop,0,0,1,1,0,0,0,0,1,1,0,3
24,Male,Russian,pop,0,0,1,0,0,0,0,0,0,0,0,1
46,Female,Dutch,pop,0,0,0,1,0,0,0,0,0,1,0,1
30,Male,English,pop,0,0,0,0,0,0,0,0,1,0,0,1
16,Male,Russian,pop,0,0,1,0,0,0,0,0,0,0,0,1
18,Female,Dutch,pop,0,0,1,1,1,0,0,0,0,0,0,3
26,Male,English,pop,0,0,0,1,0,0,0,0,0,0,0,1
24,Female,English,pop,0,0,0,0,0,0,1,0,0,1,0,1
33,Male,Russian,pop,0,0,0,1,0,0,0,0,0,0,0,1
33,Male,Dutch,pop,0,0,1,1,0,0,0,0,1,1,0,3
42,Male,English,pop,0,0,1,0,0,0,0,0,1,1,0,2
43,Female,English,pop,0,0,1,1,1,0,0,0,0,1,0,3
28,Male,English,pop,0,0,0,0,0,0,0,1,0,0,1,1
25,Female,Russian,pop,0,0,1,1,1,0,0,0,0,1,0,3
54,Female,English,pop,0,0,0,1,0,0,0,1,1,0,0,3
37,Male,German,pop,1,0,1,0,0,0,0,0,0,0,0,2
31,Male,English,pop,0,0,0,0,0,0,0,1,1,0,1,2
19,Female,English,pop,0,0,0,0,1,0,0,0,1,1,0,2
40,Female,Dutch,pop,0,0,0,0,1,0,0,0,0,0,1,1
28,Female,Italian,pop,0,0,0,0,1,0,0,0,0,1,0,1
33,Female,English,pop,0,1,0,0,0,0,0,0,0,0,0,1
39,Female,Italian,pop,0,0,0,1,1,0,0,0,0,1,0,2
22,Female,English,pop,0,0,0,1,1,0,0,0,1,0,1,3
31,Male,German,pop,0,0,0,1,0,0,0,0,1,0,1,2
28,Male,English,pop,0,0,0,1,0,0,0,0,0,1,0,1
31,Male,Dutch,pop,0,0,0,1,1,0,1,0,0,0,0,3
14,Female,Russian,pop,0,0,0,0,0,0,1,0,0,0,0,1
53,Male,English,pop,0,0,0,1,0,0,0,0,1,1,0,2
26,Male,Russian,pop,0,0,0,1,1,0,0,0,1,1,0,3
44,Female,French,pop,0,1,0,0,1,1,0,0,0,1,0,3
26,Female,Hungarian,pop,0,0,1,0,1,0,0,0,0,1,0,2
35,Female,English,pop,0,0,0,0,1,0,0,0,0,0,0,1
25,Female,English,pop,0,0,0,0,1,0,0,1,0,0,1,2
26,Female,Russian,pop,0,0,0,1,0,0,0,1,1,0,0,3
69,Female,German,pop,0,0,0,0,0,1,1,0,0,0,1,2
31,Female,English,pop,0,1,0,0,0,1,0,0,0,1,0,2
25,Female,Russian,pop,0,1,0,0,0,1,0,1,0,0,0,3
19,Male,Russian,pop,0,0,0,0,1,0,0,0,0,0,1,1
24,Male,Russian,pop,0,0,0,0,0,1,0,1,0,0,0,2
37,Male,Dutch,pop,0,1,1,0,0,0,0,0,1,1,0,3
20,Female,French,pop,0,0,1,0,1,0,0,0,1,1,0,3
29,Female,Hindi,pop,1,0,0,0,0,1,1,0,0,0,0,3
30,Male,Russian,pop,0,0,1,0,1,0,0,0,1,1,0,3
46,Female,Dutch,pop,0,0,0,0,1,0,0,0,0,1,0,1
24,Female,English,pop,0,0,0,1,0,0,0,0,1,0,1,2
25,Female,Russian,pop,0,0,0,0,1,0,0,0,0,0,1,1
25,Female,Russian,pop,0,0,0,1,0,0,0,0,1,0,0,2
25,Female,Dutch,pop,0,0,0,0,0,1,0,1,0,0,0,2
42,Male,English,pop,0,0,0,0,1,0,0,0,0,1,0,1
32,Female,Italian,pop,0,0,0,1,1,0,0,0,0,1,0,2
33,Male,Russian,pop,0,0,0,0,0,0,0,1,0,0,1,1
33,Male,Dutch,pop,0,0,0,0,0,0,0,0,1,0,0,1
43,Female,English,pop,0,1,0,1,1,0,0,0,0,1,0,3
26,Female,Russian,pop,0,0,0,0,0,0,0,1,0,0,1,1
29,Male,English,pop,0,0,0,0,0,1,0,0,0,0,0,1
28,Male,English,pop,0,0,0,0,1,0,0,0,0,0,0,1
38,Female,Romanian,pop,0,1,0,1,0,0,0,1,0,1,0,3
26,Female,Dutch,pop,1,0,0,0,0,0,0,0,0,0,1,1
20,Female,French,pop,0,0,1,0,1,0,0,0,0,0,0,2
51,Female,Dutch,pop,0,0,1,0,1,0,0,0,1,0,1,3
40,Female,Dutch,pop,0,1,0,1,0,0,0,0,0,1,0,2
33,Female,English,pop,0,0,0,1,0,0,0,0,0,0,1,1
20,Male,English,pop,1,1,0,1,0,0,0,0,0,1,1,3
26,Male,Russian,pop,0,0,0,0,1,0,0,0,0,1,0,1
44,Female,Russian,pop,0,1,0,0,0,0,0,0,0,0,0,1
29,Male,Russian,pop,0,0,0,0,0,0,0,1,1,0,1,2
31,Male,Dutch,pop,1,0,0,0,0,1,1,0,0,1,0,3
53,Male,English,pop,0,0,0,0,0,1,0,0,1,0,1,2
14,Female,Russian,pop,0,0,0,0,1,0,0,0,0,0,0,1
17,Male,Norwegian,pop,0,0,1,1,0,0,0,0,1,1,0,3
26,Female,Hungarian,pop,0,0,0,0,0,0,0,0,1,0,1,1
30,Female,Russian,pop,0,0,0,0,0,0,0,1,0,0,1,1
44,Female,French,pop,0,0,1,0,1,0,0,0,1,1,0,3
32,Female,Italian,pop,0,0,1,1,0,0,0,0,1,1,0,3
37,Male,Dutch,pop,0,1,0,1,0,0,0,0,1,0,1,3
25,Female,Dutch,pop,0,1,0,1,0,0,0,0,0,0,0,2
69,Female,German,pop,0,0,0,0,0,0,1,1,0,1,0,2
19,Male,Russian,pop,0,0,0,0,1,0,0,0,0,1,0,1
25,Female,English,pop,0,0,0,0,0,0,0,0,1,0,1,1
25,Female,Russian,pop,0,0,0,0,1,1,0,0,1,0,0,3
33,Male,English,pop,0,0,0,1,1,0,0,0,1,1,0,3
26,Female,Russian,pop,1,1,0,0,0,1,0,0,0,1,0,3
29,Female,Hindi,pop,0,1,0,0,0,1,1,0,0,0,0,3
30,Male,Russian,pop,0,0,0,0,1,0,0,0,1,0,1,2
25,Female,Russian,pop,0,0,0,1,0,1,0,0,1,0,0,3
26,Male,Greek,pop,0,0,1,0,0,0,0,0,0,1,0,1
25,Female,Russian,pop,0,0,0,0,0,0,0,0,1,0,1,1
26,Male,English,pop,0,0,0,0,0,0,0,1,0,0,1,1
21,Female,English,pop,0,0,0,1,0,0,0,0,0,0,0,1
56,Male,English,pop,0,0,0,1,0,0,0,0,0,1,0,1
42,Male,English,pop,0,0,0,0,1,0,0,0,1,0,0,2
33,Male,Russian,pop,0,0,0,1,0,0,0,0,1,0,0,2
33,Male,Dutch,pop,0,0,0,1,0,0,0,0,1,0,0,2
26,Female,Russian,pop,0,0,0,0,0,1,0,0,0,0,0,1
30,Male,Swedish,pop,0,0,0,1,0,0,0,0,1,0,1,2
29,Male,Russian,pop,0,0,0,0,1,0,0,0,0,0,1,1
25,Female,Russian,pop,0,0,0,0,0,0,0,0,0,0,1,0
24,Male,Spanish,pop,0,1,1,0,0,0,0,0,0,1,0,2
26,Female,Dutch,pop,0,0,0,0,0,1,1,0,0,0,1,2
31,Male,German,pop,0,0,0,0,0,1,0,0,0,0,1,1
20,Female,French,pop,0,0,0,0,0,0,0,1,0,0,1,1
51,Female,Dutch,pop,0,0,0,0,0,1,0,1,1,0,1,3
40,Female,Dutch,pop,0,0,0,0,0,1,1,0,0,1,0,2
33,Female,English,pop,0,0,0,0,0,0,1,0,0,0,0,1
21,Male,Italian,pop,1,0,0,0,0,1,0,1,0,0,0,3
29,Male,Russian,pop,0,0,1,0,0,0,0,0,1,0,1,2
53,Male,English,pop,0,0,0,1,0,0,0,0,0,0,1,1
30,Female,Russian,pop,1,0,0,0,0,0,0,0,0,0,0,1
28,Male,Russian,pop,0,0,0,0,0,0,0,1,0,0,1,1
31,Male,English,pop,0,0,0,0,0,1,0,0,0,0,1,1
28,Female,Russian,pop,0,0,0,0,0,1,0,1,1,0,1,3
14,Female,Russian,pop,1,0,0,0,0,0,0,0,0,0,0,1
55,Male,Dutch,pop,0,0,0,0,0,1,1,0,0,0,0,2
26,Female,Hungarian,pop,0,0,0,0,0,0,0,1,0,0,1,1
37,Male,Dutch,pop,0,0,0,0,0,1,0,1,1,0,1,3
34,Female,English,pop,0,0,0,0,0,0,1,0,0,0,0,1
25,Female,Dutch,pop,1,0,0,0,0,0,1,0,0,0,0,2
24,Male,Russian,pop,0,0,0,0,0,0,0,1,0,0,1,1
19,Male,Russian,pop,0,0,0,0,0,0,1,0,0,0,1,1
25,Female,Russian,pop,1,0,0,0,0,1,1,0,0,0,0,3
28,Female,Italian,pop,0,0,0,0,0,0,1,0,0,1,0,1
69,Female,German,pop,0,0,0,0,0,1,0,1,0,0,1,2
23,Male,Ucrainian,pop,0,1,0,0,0,0,1,0,0,1,0,2
31,Female,English,pop,0,0,0,0,0,0,0,1,0,0,1,1
33,Male,English,pop,0,0,0,0,0,1,1,1,0,0,1,3
25,Male,Turkish,pop,0,0,0,0,0,0,0,1,0,0,1,1
32,Female,Italian,pop,0,0,0,0,0,0,1,0,0,1,0,1
24,Male,Spanish,pop,0,0,0,1,0,0,0,0,0,0,0,1
25,Female,Russian,pop,0,0,0,0,0,0,1,0,0,0,1,1
25,Female,Russian,pop,0,0,0,0,0,1,1,1,0,0,1,3
42,Male,English,pop,0,0,0,0,0,0,0,1,0,0,1,1
27,Male,Spanish,pop,0,0,0,0,0,0,1,0,0,0,1,1
56,Male,Dutch,pop,0,0,0,1,0,0,1,0,1,1,0,3
17,Male,Norwegian,pop,1,1,0,0,0,0,1,0,0,1,0,3
31,Male,English,pop,0,0,1,1,0,0,1,0,0,0,1,3
33,Male,Russian,pop,0,0,0,0,0,0,1,1,0,0,1,2
33,Male,Dutch,pop,0,0,0,1,0,0,0,0,0,0,0,1
30,Male,Swedish,pop,0,0,0,0,0,0,1,0,0,0,0,1
26,Female,Russian,pop,0,0,0,0,0,0,1,0,0,0,0,1
23,Female,English,pop,0,0,0,0,0,1,1,0,0,0,1,2
21,Male,Italian,pop,0,0,0,0,1,0,0,0,0,0,0,1
29,Male,Russian,pop,1,0,0,0,0,0,0,0,0,1,0,1
28,Male,Greek,pop,0,0,0,0,0,0,1,0,0,0,1,1
25,Male,Russian,pop,0,1,0,0,0,1,0,1,0,0,0,3
26,Male,Russian,pop,0,0,0,0,0,0,1,0,0,1,0,1
28,Male,English,pop,0,0,0,0,0,0,0,1,0,0,0,1
20,Male,English,pop,0,1,1,0,0,0,1,0,0,0,1,3
39,Female,Italian,pop,0,0,0,0,0,1,1,0,0,0,1,2
38,Female,Romanian,pop,0,0,0,0,0,1,0,0,0,0,0,1
26,Female,Dutch,pop,1,0,1,0,0,0,0,0,0,1,0,2
25,Female,Russian,pop,0,0,0,1,0,0,0,1,0,1,0,2
45,Female,Dutch,pop,0,0,0,0,1,0,0,0,1,1,0,2
33,Female,English,pop,0,0,0,0,0,1,0,0,0,0,0,1
28,Male,Russian,pop,0,0,0,0,1,0,0,0,1,1,0,2
31,Male,Dutch,pop,0,0,1,1,1,0,0,0,0,0,1,3
27,Male,Russian,pop,0,0,0,0,1,0,0,0,0,0,0,1
29,Male,Russian,pop,1,0,0,1,0,0,0,0,0,1,0,2
17,Male,English,pop,0,0,0,0,0,0,1,0,0,0,1,1
30,Female,Russian,pop,0,1,0,0,0,0,0,0,0,0,0,1
31,Male,English,pop,0,0,0,0,0,0,1,0,0,1,0,1
30,Female,Russian,pop,0,0,0,0,1,0,0,0,0,1,0,1
28,Male,English,pop,0,0,0,0,1,0,0,0,0,1,0,1
28,Female,Russian,pop,0,0,0,1,1,0,0,0,1,0,0,3
55,Male,Dutch,pop,0,0,1,1,0,0,0,0,0,0,0,2
26,Female,Hungarian,pop,0,0,0,1,1,0,0,0,0,1,0,2
30,Female,Amharic,pop,0,0,0,0,1,0,0,0,1,0,0,2
37,Male,Dutch,pop,0,1,1,0,1,0,0,0,0,1,0,3
24,Male,Spanish,pop,0,0,0,1,0,0,0,0,0,1,0,1
30,Female,English,pop,0,0,0,0,1,0,0,0,0,0,0,1
33,Male,English,pop,1,1,1,0,0,0,0,0,0,1,0,3
69,Female,German,pop,0,0,1,0,0,0,0,1,0,1,0,2
31,Female,English,pop,0,0,0,0,1,0,0,0,0,0,0,1
25,Male,Turkish,pop,0,0,0,0,1,0,0,0,0,0,1,1
19,Male,Russian,pop,0,0,0,0,1,0,0,0,0,1,1,1
29,Female,Hindi,pop,1,0,1,0,1,0,0,0,0,0,0,3
27,Male,Spanish,pop,0,0,0,1,1,0,0,0,0,0,0,2
56,Male,Dutch,pop,0,0,0,1,1,0,0,0,1,0,0,3
21,Male,Italian,pop,0,0,1,1,0,0,0,0,1,0,0,3
22,Male,English,pop,0,0,1,0,1,0,1,0,0,1,0,3
31,Male,English,pop,0,0,0,0,1,0,0,0,0,0,0,1
33,Male,Dutch,pop,0,0,1,1,1,0,0,0,0,0,0,3
20,Female,Italian,pop,0,1,1,0,0,0,1,0,0,0,0,3
29,Male,Russian,pop,0,1,0,0,0,0,0,0,0,0,0,1
26,Female,Russian,pop,0,0,0,0,1,0,0,0,0,0,0,1
23,Female,English,pop,0,0,0,1,1,0,0,0,1,0,1,3
28,Male,Greek,pop,0,0,0,1,1,0,0,0,0,0,0,2
25,Male,Russian,pop,0,0,1,0,1,0,0,1,0,1,0,3
38,Female,Romanian,pop,0,0,0,1,0,1,0,1,0,0,0,3
34,Male,Russian,pop,0,0,0,1,1,0,0,0,0,0,0,2
25,Female,Russian,pop,0,0,0,0,0,0,0,0,1,0,0,1
27,Male,Russian,pop,0,0,0,1,0,0,0,0,0,0,0,1
29,Male,Russian,pop,0,0,0,0,1,0,0,0,0,0,0,1
17,Male,English,pop,0,0,1,1,0,0,0,0,1,1,0,3
29,Female,Russian,pop,0,0,0,1,1,0,0,0,1,0,0,3
31,Male,English,pop,0,0,1,1,1,0,0,0,0,1,0,3
30,Female,English,pop,1,0,0,0,1,0,1,0,0,0,0,3
28,Female,Russian,pop,0,1,0,1,0,1,0,0,0,1,0,3
55,Male,Dutch,pop,0,0,0,0,0,0,0,0,1,0,0,1
26,Female,Hungarian,pop,0,1,0,1,1,0,0,0,0,1,0,3
30,Female,Amharic,pop,0,0,0,0,0,1,0,1,0,0,0,2
29,Male,Russian,pop,0,0,0,1,1,0,0,0,0,0,0,2
31,Male,Dutch,pop,0,0,1,1,1,0,0,0,0,0,0,3
31,Female,English,pop,0,0,0,1,1,0,0,0,0,0,0,2
25,Female,Russian,pop,0,0,0,1,0,0,0,1,1,0,0,3
33,Male,English,pop,0,1,1,1,0,0,0,0,0,1,0,3
37,Male,German,pop,0,0,1,0,1,0,1,0,0,0,1,3
69,Female,German,pop,0,0,0,0,0,0,1,1,0,0,1,2
25,Female,Russian,pop,0,0,0,1,1,0,0,0,1,0,0,3
25,Male,Turkish,pop,0,0,0,1,0,0,0,0,0,0,1,1
29,Female,Russian,pop,0,0,0,0,1,0,0,0,1,0,0,2
20,Female,Italian,pop,0,0,1,0,0,0,0,1,1,1,0,3
29,Female,Hindi,pop,0,0,1,0,1,0,1,0,0,0,0,3
27,Male,Spanish,pop,0,0,1,0,1,0,0,0,0,1,0,2
21,Male,Italian,pop,0,0,0,1,0,0,0,0,0,0,0,1
56,Male,Dutch,pop,0,0,1,0,1,0,0,0,0,1,0,2
23,Female,English,pop,0,0,0,1,1,0,0,0,1,1,0,3
28,Male,Greek,pop,0,0,0,1,1,0,0,0,1,0,0,3
38,Female,Romanian,pop,0,0,1,0,0,0,0,1,0,0,0,2
39,Female,Italian,pop,0,0,1,1,1,0,0,0,0,0,0,3
25,Male,Russian,pop,0,1,0,0,1,0,0,1,0,1,0,3
34,Male,Russian,pop,0,0,0,1,0,0,0,0,1,0,0,2
27,Male,Russian,pop,0,0,0,0,1,0,0,0,0,1,0,1
26,Female,Dutch,pop,0,0,1,0,1,0,0,0,0,0,0,2
45,Female,Dutch,pop,1,0,0,0,0,0,0,0,0,0,1,1
29,Male,Russian,pop,0,0,0,0,0,0,0,1,0,0,1,1
30,Female,Russian,pop,0,0,1,0,1,0,0,0,0,1,0,2
17,Male,English,pop,0,1,0,0,0,0,0,0,0,0,1,1
29,Female,Russian,pop,0,0,1,0,1,0,0,0,0,0,0,2
31,Male,English,pop,0,1,0,1,0,0,0,0,0,1,0,2
28,Male,English,pop,0,1,0,0,0,0,0,0,0,1,0,1
28,Female,Russian,pop,0,0,0,0,1,0,0,1,0,0,1,2
55,Male,Dutch,pop,0,0,0,0,1,1,0,0,0,0,0,2
26,Female,Hungarian,pop,0,1,0,0,1,0,0,0,0,1,0,2
24,Male,English,pop,0,1,0,1,1,0,0,0,0,1,0,3
28,Female,Dutch,pop,0,0,0,1,0,0,0,0,0,1,0,1
31,Female,English,pop,0,0,0,0,0,0,0,1,0,0,0,1
19,Male,Russian,pop,0,0,1,1,0,0,0,0,0,0,1,2
