"id","platform","content_id","creator_id","creator_name","content_type","content_category","post_date","language","content_length","content_description","hashtags","views","likes","shares","comments_count","comments_text","follower_count","disclosure_type","audience_age_distribution","audience_gender_distribution","audience_location","year","positive","negative","sentiment_score","sentiment_score_raw","emotional_intensity","word_count","emotional_connection_weighted","emotion_direction","satisfaction_raw","satisfaction","satisfaction_median","satisfaction_binary","satisfaction_log"
13333,"RedNote","content_43553","creator_3553","winterskyle","video","lifestyle",2023-12-01,"English",554,"Here purpose guess last mission person situation stock nearly concern side oil drive public unit open who week plan such want within magazine door nature wide international matter.","seek,walk,century,know",10207,1523,311,183,"large across tonight director quickly meet accept help prove understand trouble laugh",863628,"none","36-50","female","Russia",2023,0,1,-1,-1,1.5,12,1.86572092963085,"Negative",2017,5.1685393258427,4.97191011235955,1,7.60986220091355
18868,"TikTok","content_424","creator_424","ariana63","text","beauty",2024-02-17,"English",349,"Box dinner weight eight firm phone test red young heavy.","suggest,good,message,speak",10022,1516,287,210,"everything stand country player",353876,"none","19-25","female","Japan",2024,0,0,0,0,1,4,1.36214466422955,"Neutral",2013,5.0561797752809,4.97191011235955,1,7.60787807327851
21518,"RedNote","content_16563","creator_1563","udougherty","video","beauty",2024-03-24,"Japanese",343,"Low cover reduce purpose kind system catch last kid so network yet marriage business campaign carry take position notice catch next thank either hair positive early about.","structure,forward,least,continue,statement",10096,1533,275,204,"authority american oil president",52105,"none","26-35","male","Japan",2024,0,0,0,0,1,4,1.36214466422955,"Neutral",2012,5.02808988764045,4.97191011235955,1,7.60738142563979
27143,"Bilibili","content_10558","creator_558","morgan78","image","beauty",2024-06-12,"English",120,"Coach size talk marriage clearly various couple question commercial various military describe bar and above thousand space office house man seven almost.","yeah",10006,1533,301,195,"customer could too process science prevent high account near age quite but improve consumer federal hear save section",909184,"implicit","26-35","female","USA",2024,1,0,1,1,1.5,18,1.993806151716,"Positive",2029,5.50561797752809,4.97191011235955,1,7.61579107203583
10465,"YouTube","content_38815","creator_3815","martineztonya","video","lifestyle",2023-10-22,"English",403,"For act article field meeting guess every set work early discover soldier bad able democratic you leave experience.","stage,task,factor,officer",10166,1465,295,221,"rule decision should action prepare card move exist memory watch including station wish hear art like box necessary visit article site feel medical above college tonight eight",712211,"explicit","19-25","female","UK",2023,1,0,1,1,1.5,27,2.12468465620076,"Positive",1981,4.15730337078652,4.97191011235955,0,7.59186171488993
36865,"YouTube","content_7690","creator_2690","morgan43","video","beauty",2024-10-24,"Spanish",290,"Also main management other leave significant either improve growth southern system line including need wall new usually board child open he rise reflect prevent.","western,popular,treatment,director,appear",9988,1586,290,205,"cell under city ask minute author work score team pretty almost run price must baby language drive artist product research business reason",921835,"none","26-35","female","Germany",2024,2,0,2,2,2,22,2.41105474308611,"Positive",2081,6.96629213483146,4.97191011235955,1,7.64108424917491
32169,"Instagram","content_46393","creator_1393","brandicampbell","video","tech",2024-08-20,"Chinese",269,"Scene study police with three magazine those at detail news.","modern",9845,1578,295,200,"organization mrs amount small imagine receive rich choose ground add parent something result cell computer capital enough offer school food difference feel",671470,"none","36-50","female","UK",2024,2,0,2,2,2,22,2.41105474308611,"Positive",2073,6.74157303370786,4.97191011235955,1,7.63723438878947
39699,"RedNote","content_33703","creator_3703","ashley58","video","tech",2024-12-02,"English",35,"Increase war expert peace positive low carry form Democrat else floor argue avoid term per work television treat already nation recent.","quite,because,place,shake",10097,1415,290,190,"around form wrong room without skill continue million performance sister event turn determine meeting less hotel bar with",578408,"explicit","50+","male","China",2024,1,1,0,0,1,18,1.66253743447733,"Neutral",1895,1.74157303370787,4.97191011235955,0,7.54750168281497
42020,"Bilibili","content_47876","creator_2876","thomas25","image","lifestyle",2025-01-04,"English",373,"Arm third whose while rather research such make everything daughter mouth unit have professor subject much want certain rock also method small.","defense,market",10281,1610,312,193,"late color animal end suffer minute action large single new federal",507806,"none","19-25","male","UK",2025,0,1,-1,-1,1.5,11,1.8387049391998,"Negative",2115,7.92134831460674,4.97191011235955,1,7.65728279297819
9404,"Instagram","content_39658","creator_4658","jillcrane","image","tech",2023-10-07,"Chinese",97,"Break because realize everything memory share hotel off who window deal speech for alone believe six foreign matter.","meeting,they,accept,environmental",9979,1521,289,189,"while police store",390404,"none","13-18","male","Russia",2023,0,0,0,0,1,3,1.31193443503006,"Neutral",1999,4.66292134831461,4.97191011235955,0,7.60090245954208
49178,"Instagram","content_11066","creator_1066","prasmussen","video","lifestyle",2025-04-16,"Japanese",434,"Final nor per seem believe power investment care impact its know rule record drive budget participant as television consider wall floor city plan ball sing majority.","safe,box",10175,1478,291,210,"control not role half record spring sister key green to",28581,"explicit","36-50","male","UK",2025,0,0,0,0,1,10,1.53955792374237,"Neutral",1979,4.10112359550562,4.97191011235955,0,7.59085212368858
11633,"RedNote","content_10839","creator_839","joneswilliam","video","lifestyle",2023-11-07,"English",11,"Commercial keep moment tough real they through we appear future these wish including project state meeting cause around draw east tell day group hot.","reality",10144,1492,283,202,"book read study race whom color it bar piece because matter by side color term example others without leader eight believe hold sing painting address ball",248712,"none","26-35","female","Germany",2023,0,0,0,0,1,26,1.74160657330942,"Neutral",1977,4.04494382022472,4.97191011235955,0,7.58984151218266
43696,"RedNote","content_45024","creator_24","lperez","video","beauty",2025-01-28,"English",96,"Arrive all store well blood marriage stuff by certain.","politics,interview,husband",10036,1545,321,168,"meeting firm key speech rule customer morning president issue yet out during mother",682458,"explicit","13-18","female","Japan",2025,0,1,-1,-1,1.5,13,1.89073382992821,"Negative",2034,5.64606741573034,4.97191011235955,1,7.6182510978767
35396,"Bilibili","content_33922","creator_3922","lisa86","text","lifestyle",2024-10-03,"English",135,"Behavior eye letter standard himself value billion identify center she treat gas control talk him thought the.","land",10207,1500,317,216,"short town fear",308219,"none","26-35","female","USA",2024,0,1,-1,-1,1.5,3,1.46790165254509,"Negative",2033,5.61797752808989,4.97191011235955,1,7.61775957660851
35096,"RedNote","content_16377","creator_1377","conwaystephanie","mixed","lifestyle",2024-09-29,"English",599,"Top seven along reflect good analysis suffer though ahead whole minute boy whole.","almost,white,require,again,best",10029,1455,307,200,"amount protect information positive security method building everybody movie recently scientist production magazine different of fall effect western impact store because",360862,"implicit","19-25","female","UK",2024,2,1,1,1,1.5,21,2.0432877118861,"Positive",1962,3.62359550561798,4.97191011235955,0,7.58222919427646
51193,"Bilibili","content_31140","creator_1140","kennethharris","video","beauty",2025-05-14,"English",524,"Box during player here situation challenge try with figure police society everybody fight network simple report painting month positive war.","could,accept,reach,concern",10240,1486,271,212,"red more citizen tree final mention american factor close her",893698,"implicit","13-18","female","Brazil",2025,0,0,0,0,1,10,1.53955792374237,"Neutral",1969,3.82022471910112,4.97191011235955,0,7.58578882173203
45754,"YouTube","content_44730","creator_4730","timothy06","image","beauty",2025-02-27,"Chinese",173,"Defense animal forget decide raise southern through on fire build idea fly develop during quite decision support tree PM skin there language quickly year.","red,figure,threat",10201,1483,286,186,"public add test choose for shake likely check positive ability over provide place worker expect total work mr center bit position clear control reach garden step ten",818984,"none","19-25","male","Russia",2025,3,1,2,2,2,27,2.49957954160101,"Positive",1955,3.42696629213483,4.97191011235955,0,7.57865685059476
45089,"RedNote","content_43613","creator_3613","browndouglas","video","tech",2025-02-18,"English",64,"Public tax up idea ten there maintain practice seat condition chair inside catch box represent turn stock want baby.","next",10089,1427,312,202,"great wrong body man",67729,"none","19-25","female","India",2025,1,1,0,0,1,4,1.36214466422955,"Neutral",1941,3.03370786516854,4.97191011235955,0,7.57147364885127
17043,"Bilibili","content_27128","creator_2128","devinluna","video","tech",2024-01-22,"Chinese",138,"Energy shake design tend trade probably manage form follow table trip education light third personal everyone soldier group feel not example call few person section business figure have.","modern,agreement,million",9962,1473,307,218,"owner important we good section simply media employee fish",19774,"none","19-25","female","USA",2024,2,0,2,2,2,9,2.03622376348917,"Positive",1998,4.63483146067416,4.97191011235955,0,7.6004023345004
42753,"Bilibili","content_38022","creator_3022","fjones","video","beauty",2025-01-15,"Japanese",150,"His according score appear role choose keep serious evening where my dark range town according must Mr.","low,material,hit,center",10040,1482,312,204,"prepare growth worry image hospital continue ok be message attack any south call fund year material food near senior staff feel exactly might same fear another generation boy leader surface wish there instead to exist interesting",96904,"implicit","26-35","female","Germany",2025,1,3,-2,-2,2,36,2.6250078924229,"Negative",1998,4.63483146067416,4.97191011235955,0,7.6004023345004
